instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,hr
7535,2011-11-15,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,22.14,25.759999999999998,60.0,15.001299999999999,21,132,153,14
7536,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,22.14,25.759999999999998,60.0,19.0012,27,120,147,15
7537,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,22.14,25.759999999999998,60.0,8.9981,36,155,191,16
7538,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,21.32,25.0,68.0,8.9981,31,240,271,17
7539,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,20.5,24.240000000000002,72.0,12.998000000000001,29,422,451,18
7540,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,20.5,24.240000000000002,72.0,19.0012,27,414,441,19
7541,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,20.5,24.240000000000002,72.0,23.9994,27,259,286,20
7542,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,19.68,23.485,82.0,8.9981,26,212,238,21
7543,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,20.5,24.240000000000002,77.0,6.0032,23,145,168,22
7544,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,18.86,22.725,88.0,7.0015,19,109,128,23
7545,2011-11-15,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,18.86,22.725,94.0,7.0015,14,66,80,24
7546,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,94.0,0.0,5,26,31,1
7547,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,6.0032,0,5,5,2
7548,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,94.0,7.0015,4,6,10,3
7549,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,94.0,7.0015,2,3,5,4
7550,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.04,21.97,100.0,15.001299999999999,1,3,4,5
7551,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,7.0015,0,13,13,6
7552,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,94.0,6.0032,4,52,56,7
7553,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,0.0,7,130,137,8
7554,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,0.0,9,223,232,9
7555,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,0.0,5,77,82,10
7556,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,0.0,4,32,36,11
7557,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,6.0032,7,53,60,12
7558,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,100.0,0.0,5,49,54,13
7559,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,94.0,8.9981,6,52,58,14
7560,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,100.0,8.9981,12,49,61,15
7561,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,19.68,23.485,94.0,7.0015,16,50,66,16
7562,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,19.68,23.485,94.0,7.0015,13,110,123,17
7563,2011-11-16,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,19.68,23.485,88.0,12.998000000000001,17,216,233,18
7564,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,88.0,26.0027,13,176,189,19
7565,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.86,22.725,88.0,26.0027,3,108,111,20
7566,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.04,21.97,88.0,26.0027,5,94,99,21
7567,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,18.04,21.97,88.0,19.0012,3,72,75,22
7568,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,17.22,21.21,88.0,15.001299999999999,1,45,46,23
7569,2011-11-16,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,17.22,21.21,88.0,8.9981,3,28,31,24
7570,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,17.22,21.21,88.0,16.997899999999998,2,22,24,1
7571,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,17.22,21.21,82.0,11.0014,0,5,5,2
7572,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,17.22,21.21,82.0,15.001299999999999,0,5,5,3
7573,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,17.22,21.21,77.0,22.0028,0,3,3,4
7574,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,16.400000000000002,20.455000000000002,62.0,27.999299999999998,1,3,4,5
7575,2011-11-17,Winter,2011,11,0,Thursday,1,Light Rain/Snow,13.940000000000001,15.15,71.0,22.0028,1,21,22,6
7576,2011-11-17,Winter,2011,11,0,Thursday,1,Light Rain/Snow,14.76,17.424999999999997,56.99999999999999,15.001299999999999,3,72,75,7
7577,2011-11-17,Winter,2011,11,0,Thursday,1,Light Rain/Snow,13.940000000000001,15.909999999999998,61.0,19.0012,4,164,168,8
7578,2011-11-17,Winter,2011,11,0,Thursday,1,Light Rain/Snow,13.940000000000001,15.15,61.0,19.999499999999998,12,343,355,9
7579,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,61.0,22.0028,14,184,198,10
7580,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,61.0,22.0028,7,74,81,11
7581,2011-11-17,Winter,2011,11,0,Thursday,1,Light Rain/Snow,13.120000000000001,15.15,66.0,22.0028,4,93,97,12
7582,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,53.0,19.999499999999998,6,115,121,13
7583,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,49.0,30.002599999999997,15,109,124,14
7584,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,49.0,26.0027,5,105,110,15
7585,2011-11-17,Winter,2011,11,0,Thursday,1,Mist/Cloudy,13.940000000000001,15.15,49.0,30.002599999999997,10,106,116,16
7586,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,13.120000000000001,14.395,39.0,27.999299999999998,8,187,195,17
7587,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,13.120000000000001,14.395,42.0,26.0027,20,379,399,18
7588,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,13.120000000000001,15.909999999999998,39.0,12.998000000000001,9,298,307,19
7589,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,12.299999999999999,14.395,45.0,15.001299999999999,7,210,217,20
7590,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,12.299999999999999,14.395,42.0,19.0012,7,162,169,21
7591,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,12.299999999999999,14.395,42.0,16.997899999999998,3,113,116,22
7592,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,10.66,12.120000000000001,52.0,16.997899999999998,1,83,84,23
7593,2011-11-17,Winter,2011,11,0,Thursday,1,Clear/Partly Cloudy,10.66,12.879999999999999,52.0,15.001299999999999,0,58,58,24
7594,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,12.879999999999999,48.0,11.0014,2,28,30,1
7595,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,11.365,44.0,22.0028,0,10,10,2
7596,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.84,11.365,44.0,15.001299999999999,2,8,10,3
7597,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.84,10.605,41.0,19.0012,0,2,2,4
7598,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.02,11.365,44.0,11.0014,0,5,5,5
7599,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.02,11.365,44.0,8.9981,0,22,22,6
7600,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.02,12.879999999999999,44.0,6.0032,1,70,71,7
7601,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.02,11.365,44.0,11.0014,5,211,216,8
7602,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,9.02,11.365,44.0,12.998000000000001,6,369,375,9
7603,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,12.879999999999999,41.0,12.998000000000001,6,207,213,10
7604,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,12.120000000000001,41.0,19.0012,10,105,115,11
7605,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,12.299999999999999,15.15,36.0,8.9981,18,122,140,12
7606,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.120000000000001,16.665,33.0,0.0,22,143,165,13
7607,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.940000000000001,15.909999999999998,31.0,15.001299999999999,31,146,177,14
7608,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.940000000000001,16.665,31.0,8.9981,31,123,154,15
7609,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.940000000000001,16.665,28.999999999999996,8.9981,27,151,178,16
7610,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.940000000000001,16.665,28.999999999999996,8.9981,19,190,209,17
7611,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,13.120000000000001,16.665,31.0,8.9981,17,361,378,18
7612,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,12.299999999999999,15.15,36.0,11.0014,16,312,328,19
7613,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,11.48,13.635,41.0,11.0014,7,183,190,20
7614,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,11.48,13.635,48.0,12.998000000000001,8,129,137,21
7615,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,11.48,13.635,48.0,11.0014,3,108,111,22
7616,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,13.635,52.0,7.0015,9,88,97,23
7617,2011-11-18,Winter,2011,11,0,Friday,1,Clear/Partly Cloudy,10.66,13.635,60.0,8.9981,5,54,59,24
7618,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,10.66,12.879999999999999,56.00000000000001,12.998000000000001,4,49,53,1
7619,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,10.66,11.365,52.0,19.999499999999998,1,34,35,2
7620,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,9.84,12.120000000000001,56.00000000000001,11.0014,12,34,46,3
7621,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,10.66,12.120000000000001,48.0,16.997899999999998,4,11,15,4
7622,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,10.66,11.365,48.0,22.0028,4,4,8,5
7623,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,9.84,11.365,56.00000000000001,16.997899999999998,0,2,2,6
7624,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,9.84,10.605,60.0,22.0028,2,10,12,7
7625,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,9.84,11.365,60.0,16.997899999999998,3,38,41,8
7626,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,10.66,12.120000000000001,56.00000000000001,16.997899999999998,12,80,92,9
7627,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,11.48,12.879999999999999,52.0,19.999499999999998,12,130,142,10
7628,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,13.120000000000001,15.15,45.0,16.997899999999998,35,165,200,11
7629,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,14.76,18.94,40.0,0.0,50,183,233,12
7630,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,16.400000000000002,20.455000000000002,35.0,19.0012,93,218,311,13
7631,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,17.22,21.21,30.0,19.0012,118,245,363,14
7632,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,17.22,21.21,32.0,19.999499999999998,121,228,349,15
7633,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,17.22,21.21,41.0,12.998000000000001,120,262,382,16
7634,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,17.22,21.21,38.0,19.999499999999998,99,188,287,17
7635,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,16.400000000000002,20.455000000000002,40.0,12.998000000000001,61,171,232,18
7636,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,15.58,19.695,46.0,8.9981,36,172,208,19
7637,2011-11-19,Winter,2011,11,0,Saturday,0,Mist/Cloudy,13.940000000000001,16.665,71.0,8.9981,33,149,182,20
7638,2011-11-19,Winter,2011,11,0,Saturday,0,Mist/Cloudy,14.76,18.18,56.99999999999999,7.0015,48,115,163,21
7639,2011-11-19,Winter,2011,11,0,Saturday,0,Mist/Cloudy,14.76,17.424999999999997,62.0,12.998000000000001,29,79,108,22
7640,2011-11-19,Winter,2011,11,0,Saturday,0,Mist/Cloudy,15.58,19.695,62.0,11.0014,26,80,106,23
7641,2011-11-19,Winter,2011,11,0,Saturday,0,Clear/Partly Cloudy,15.58,19.695,62.0,15.001299999999999,20,73,93,24
7642,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,15.58,19.695,66.0,11.0014,14,79,93,1
7643,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,16.400000000000002,20.455000000000002,62.0,16.997899999999998,11,73,84,2
7644,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,16.400000000000002,20.455000000000002,62.0,19.0012,12,44,56,3
7645,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,16.400000000000002,20.455000000000002,66.0,19.0012,6,31,37,4
7646,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,16.400000000000002,20.455000000000002,71.0,19.0012,2,10,12,5
7647,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,17.22,21.21,67.0,19.0012,0,4,4,6
7648,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,17.22,21.21,67.0,16.997899999999998,3,6,9,7
7649,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,17.22,21.21,67.0,15.001299999999999,4,19,23,8
7650,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,17.22,21.21,71.0,19.0012,13,52,65,9
7651,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,18.04,21.97,72.0,11.0014,29,109,138,10
7652,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,18.04,21.97,72.0,7.0015,46,183,229,11
7653,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,20.5,24.240000000000002,63.0,7.0015,74,212,286,12
7654,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,20.5,24.240000000000002,63.0,8.9981,70,234,304,13
7655,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,22.14,25.759999999999998,60.0,12.998000000000001,84,285,369,14
7656,2011-11-20,Winter,2011,11,0,Sunday,0,Clear/Partly Cloudy,21.32,25.0,63.0,16.997899999999998,113,250,363,15
7657,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,21.32,25.0,68.0,12.998000000000001,109,242,351,16
7658,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,21.32,25.0,63.0,8.9981,81,225,306,17
7659,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,21.32,25.0,63.0,12.998000000000001,35,168,203,18
7660,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,22.14,25.759999999999998,64.0,12.998000000000001,22,123,145,19
7661,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,20.5,24.240000000000002,72.0,7.0015,17,140,157,20
7662,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,21.32,25.0,68.0,7.0015,23,90,113,21
7663,2011-11-20,Winter,2011,11,0,Sunday,0,Mist/Cloudy,19.68,23.485,77.0,6.0032,11,94,105,22
7664,2011-11-20,Winter,2011,11,0,Sunday,0,Light Rain/Snow,18.86,22.725,88.0,6.0032,5,35,40,23
7665,2011-11-20,Winter,2011,11,0,Sunday,0,Light Rain/Snow,18.86,22.725,88.0,6.0032,3,25,28,24
7666,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,18.86,22.725,94.0,0.0,4,13,17,1
7667,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.86,22.725,94.0,12.998000000000001,4,8,12,2
7668,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.04,21.97,100.0,12.998000000000001,1,2,3,3
7669,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.04,21.97,100.0,8.9981,0,4,4,4
7670,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.04,21.97,100.0,8.9981,0,5,5,5
7671,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,18.04,21.97,100.0,0.0,0,20,20,6
7672,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,17.22,21.21,100.0,0.0,0,76,76,7
7673,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,18.86,22.725,94.0,11.0014,17,229,246,8
7674,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,18.86,22.725,94.0,0.0,13,378,391,9
7675,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,19.68,23.485,94.0,7.0015,15,222,237,10
7676,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,21.32,25.0,83.0,0.0,25,110,135,11
7677,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,21.32,25.0,83.0,7.0015,16,112,128,12
7678,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,20.5,24.240000000000002,77.0,8.9981,24,138,162,13
7679,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,20.5,24.240000000000002,77.0,8.9981,13,121,134,14
7680,2011-11-21,Winter,2011,11,0,Monday,1,Mist/Cloudy,19.68,23.485,82.0,12.998000000000001,14,121,135,15
7681,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.04,21.97,94.0,15.001299999999999,15,93,108,16
7682,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,18.04,21.97,94.0,15.001299999999999,13,95,108,17
7683,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,17.22,21.21,94.0,19.999499999999998,10,200,210,18
7684,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,17.22,21.21,88.0,12.998000000000001,8,184,192,19
7685,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,94.0,12.998000000000001,2,135,137,20
7686,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,87.0,15.001299999999999,5,75,80,21
7687,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,87.0,11.0014,11,103,114,22
7688,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,87.0,8.9981,6,72,78,23
7689,2011-11-21,Winter,2011,11,0,Monday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,87.0,11.0014,4,29,33,24
7690,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,94.0,7.0015,0,14,14,1
7691,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,94.0,8.9981,1,5,6,2
7692,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,100.0,7.0015,2,4,6,3
7693,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,100.0,7.0015,1,2,3,4
7694,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,94.0,11.0014,0,7,7,5
7695,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,94.0,11.0014,1,17,18,6
7696,2011-11-22,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,15.58,19.695,94.0,7.0015,1,63,64,7
7697,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,94.0,15.001299999999999,2,119,121,8
7698,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,15.58,19.695,94.0,15.001299999999999,5,185,190,9
7699,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,94.0,0.0,2,147,149,10
7700,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,94.0,0.0,6,46,52,11
7701,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,94.0,8.9981,4,28,32,12
7702,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,16.400000000000002,20.455000000000002,100.0,6.0032,3,18,21,13
7703,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,17.22,21.21,100.0,6.0032,4,22,26,14
7704,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,17.22,21.21,100.0,6.0032,4,31,35,15
7705,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,18.04,21.97,94.0,0.0,2,32,34,16
7706,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,18.04,21.97,94.0,0.0,3,59,62,17
7707,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,18.04,21.97,100.0,6.0032,4,161,165,18
7708,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,18.04,21.97,100.0,0.0,0,148,148,19
7709,2011-11-22,Winter,2011,11,0,Tuesday,1,Light Rain/Snow,18.86,22.725,94.0,7.0015,5,106,111,20
7710,2011-11-22,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,18.86,22.725,100.0,15.001299999999999,6,121,127,21
7711,2011-11-22,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,18.86,22.725,100.0,16.997899999999998,4,86,90,22
7712,2011-11-22,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,20.5,24.240000000000002,94.0,12.998000000000001,6,81,87,23
7713,2011-11-22,Winter,2011,11,0,Tuesday,1,Mist/Cloudy,19.68,23.485,94.0,16.997899999999998,3,36,39,24
7714,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,19.68,23.485,94.0,16.997899999999998,2,14,16,1
7715,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,19.68,23.485,94.0,19.999499999999998,0,8,8,2
7716,2011-11-23,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,20.5,24.240000000000002,94.0,23.9994,1,5,6,3
7717,2011-11-23,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,20.5,24.240000000000002,94.0,23.9994,1,2,3,4
7718,2011-11-23,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,21.32,25.0,88.0,23.9994,0,5,5,5
7719,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,94.0,12.998000000000001,1,16,17,6
7720,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.04,21.97,100.0,0.0,1,68,69,7
7721,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.86,22.725,100.0,6.0032,2,154,156,8
7722,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,19.68,23.485,94.0,7.0015,7,316,323,9
7723,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,21.32,25.0,94.0,12.998000000000001,3,164,167,10
7724,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,21.32,25.0,94.0,12.998000000000001,6,70,76,11
7725,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,20.5,24.240000000000002,72.0,27.999299999999998,9,107,116,12
7726,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,19.68,23.485,55.00000000000001,27.999299999999998,9,151,160,13
7727,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,18.04,21.97,54.0,32.9975,12,162,174,14
7728,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,17.22,21.21,54.0,31.0009,13,200,213,15
7729,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,17.22,21.21,54.0,30.002599999999997,13,194,207,16
7730,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,16.400000000000002,20.455000000000002,62.0,31.0009,4,169,173,17
7731,2011-11-23,Winter,2011,11,0,Wednesday,1,Light Rain/Snow,15.58,19.695,71.0,26.0027,7,156,163,18
7732,2011-11-23,Winter,2011,11,0,Wednesday,1,Mist/Cloudy,16.400000000000002,20.455000000000002,57.99999999999999,35.0008,7,138,145,19
7733,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,15.58,19.695,57.99999999999999,26.0027,6,116,122,20
7734,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,14.76,16.665,62.0,26.0027,1,67,68,21
7735,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,14.76,15.909999999999998,56.99999999999999,31.0009,0,66,66,22
7736,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,13.940000000000001,15.15,61.0,30.002599999999997,3,59,62,23
7737,2011-11-23,Winter,2011,11,0,Wednesday,1,Clear/Partly Cloudy,13.940000000000001,15.15,61.0,23.9994,4,47,51,24
7738,2011-11-24,Winter,2011,11,1,Thursday,0,Clear/Partly Cloudy,13.120000000000001,15.15,56.99999999999999,15.001299999999999,1,22,23,1
7739,2011-11-24,Winter,2011,11,1,Thursday,0,Clear/Partly Cloudy,13.120000000000001,14.395,56.99999999999999,27.999299999999998,1,23,24,2
7740,2011-11-24,Winter,2011,11,1,Thursday,0,Clear/Partly Cloudy,12.299999999999999,14.395,61.0,19.0012,3,19,22,3
